datetime,R_CS_daily,Cum_R_CS_daily,Equity_R_CS_daily
2020-03-03 00:00:00+00:00,-0.0009138828860282914,-0.0009138828860282914,0.9990865345777558
2020-03-04 00:00:00+00:00,-0.00397365838693328,-0.004887541272961571,0.9951243833216596
2020-03-05 00:00:00+00:00,-0.005830181717353774,-0.010717722990315346,0.989339507161282
2020-03-06 00:00:00+00:00,-0.003842368187697355,-0.0145600911780127,0.9855453943692367
2020-03-07 00:00:00+00:00,0.0051826463034508495,-0.009377444874561852,0.9906663862466532
2020-03-08 00:00:00+00:00,0.00023981834553396487,-0.009137626529027887,0.9909039947106745
2020-03-09 00:00:00+00:00,0.0008533980316418042,-0.008284228497386083,0.9917499911638165
2020-03-10 00:00:00+00:00,-0.0008856567787138278,-0.009169885276099911,0.9908720299049115
2020-03-11 00:00:00+00:00,-0.005968621709341646,-0.015138506985441558,0.9849755041668343
2020-03-12 00:00:00+00:00,-0.02296482995837025,-0.03810333694381181,0.9626134622181193
2020-03-13 00:00:00+00:00,0.02184053709413233,-0.016262799849679477,0.9838687255242994
2020-03-14 00:00:00+00:00,6.49711922659172e-05,-0.01619782865741356,0.9839326507250555
2020-03-15 00:00:00+00:00,-0.006235746450231605,-0.022433575107645164,0.9778161863711139
2020-03-16 00:00:00+00:00,0.01198486704886786,-0.010448708058777305,0.9896056900630512
2020-03-17 00:00:00+00:00,0.007247915603505222,-0.003200792455272083,0.9968043246198777
2020-03-18 00:00:00+00:00,0.0250166261244585,0.021815833669186414,1.0220555389182338
2020-03-19 00:00:00+00:00,-0.021867246039045673,-5.141236985925848e-05,0.999948588951734
2020-03-20 00:00:00+00:00,-0.005326690491546387,-0.005378102861405646,0.9946363332425765
2020-03-21 00:00:00+00:00,0.00023418179469295454,-0.005143921066712691,0.9948692862397729
2020-03-22 00:00:00+00:00,-0.009273685557569395,-0.014417606624282087,0.9856858293696062
2020-03-23 00:00:00+00:00,0.020759074861360177,0.006341468237078089,1.006361617917113
2020-03-24 00:00:00+00:00,0.007817123173464906,0.014158591410542995,1.0142592989971138
2020-03-25 00:00:00+00:00,-0.01282811146361211,0.0013304799469308851,1.001331365428037
2020-03-26 00:00:00+00:00,0.019953641182715594,0.021284121129646477,1.021512243623345
2020-03-27 00:00:00+00:00,-0.01675115601158991,0.004532965118056568,1.0045432545457682
2020-03-28 00:00:00+00:00,-0.010268415909036663,-0.005735450790980095,0.9942809655069567
2020-03-29 00:00:00+00:00,-0.004462013183292833,-0.010197463974272928,0.9898543538750193
2020-03-30 00:00:00+00:00,-0.02095456137772933,-0.03115202535200226,0.9693281994133218
2020-03-31 00:00:00+00:00,0.0030981822439933777,-0.02805384310800888,0.9723360117988773
2020-04-01 00:00:00+00:00,0.003282766597419615,-0.02477107651058927,0.9755332089346294
2020-04-02 00:00:00+00:00,0.008493608681734696,-0.016277467828854572,0.9838542942641613
2020-04-03 00:00:00+00:00,-0.007421401235822497,-0.02369886906467707,0.9765797438559907
2020-04-04 00:00:00+00:00,-0.010683299506554535,-0.03438216857123161,0.9662021819628407
2020-04-05 00:00:00+00:00,0.0032564044666806634,-0.031125764104550944,0.9693536555152812
2020-04-06 00:00:00+00:00,0.003926597381386236,-0.02719916672316471,0.9731673996594722
2020-04-07 00:00:00+00:00,0.008287108722103748,-0.01891205800106096,0.9812656529114707
2020-04-08 00:00:00+00:00,0.007978709561381693,-0.010933348439679266,0.9891262033831649
2020-04-09 00:00:00+00:00,-0.006373542521479112,-0.017306890961158377,0.9828420130170893
2020-04-10 00:00:00+00:00,-0.011521126112677046,-0.02882801707383542,0.9715835458798516
2020-04-11 00:00:00+00:00,0.0031091639495955045,-0.025718853124239917,0.9746090593862051
2020-04-12 00:00:00+00:00,-0.003617117794876997,-0.029335970919116914,0.9710901516030784
2020-04-13 00:00:00+00:00,0.00041153309106143655,-0.028924437828055476,0.9714898695778125
2020-04-14 00:00:00+00:00,0.023812304995218636,-0.0051121328328368396,0.9949009118799788
2020-04-15 00:00:00+00:00,0.005545610961049009,0.00043347812821216934,1.0004335720934328
2020-04-16 00:00:00+00:00,0.00850598222109038,0.00893946034930255,1.0089795366561405
2020-04-17 00:00:00+00:00,-0.00036496934118786543,0.008574491008114684,1.0086113572505595
2020-04-18 00:00:00+00:00,-0.003840935445368037,0.004733555562746647,1.004744776534925
2020-04-19 00:00:00+00:00,-0.007139523563301668,-0.002405968000555021,0.9975969240206197
2020-04-20 00:00:00+00:00,0.006563869084102389,0.004157901083547368,1.0041665571471183
2020-04-21 00:00:00+00:00,-0.009539943165135342,-0.005382042081587973,0.9946324151587755
2020-04-22 00:00:00+00:00,0.010646677026893451,0.005264634945305478,1.005278517487339
2020-04-23 00:00:00+00:00,0.002499189027794555,0.007763823973100032,1.0077940406026873
2020-04-24 00:00:00+00:00,0.010540264030784728,0.01830408800388476,1.0184726346162034
2020-04-25 00:00:00+00:00,-0.00031077202347698377,0.017993315980407775,1.0181561709912552
2020-04-26 00:00:00+00:00,0.0015184148430564262,0.0195117308234642,1.0197033287502322
2020-04-27 00:00:00+00:00,0.007113343140359789,0.026625073963823992,1.026982688024787
2020-04-28 00:00:00+00:00,0.012061452990324453,0.03868652695414845,1.0394445947110293
2020-04-29 00:00:00+00:00,0.005121925391224761,0.04380845234537321,1.0447822101384792
2020-04-30 00:00:00+00:00,-0.008770171540440021,0.03503828080493319,1.0356593539144994
2020-05-01 00:00:00+00:00,0.0048129510852300906,0.03985123189016328,1.040655946257829
2020-05-02 00:00:00+00:00,-0.012536121360209573,0.027315110529953703,1.0276915881876947
2020-05-03 00:00:00+00:00,0.00139172521764994,0.028706835747603642,1.0291228482162624
2020-05-04 00:00:00+00:00,0.0015197913379751105,0.03022662708557875,1.0306880893253552
2020-05-05 00:00:00+00:00,-0.0014819305357389259,0.028744696549839827,1.029161812370498
2020-05-06 00:00:00+00:00,0.009652722275933712,0.038397418825773535,1.0391441262657308
2020-05-07 00:00:00+00:00,0.01036323844367193,0.048760657269445465,1.0499690182121046
2020-05-08 00:00:00+00:00,-0.006152401193218186,0.04260825607622728,1.043529018616128
2020-05-09 00:00:00+00:00,-0.006674749308856533,0.03593350676737075,1.0365869181842249
2020-05-10 00:00:00+00:00,0.01016697708654183,0.04610048385391258,1.0471796303154182
2020-05-11 00:00:00+00:00,-0.007574465992599274,0.0385260178613133,1.0392777677910567
2020-05-12 00:00:00+00:00,0.00312903411752166,0.04165505197883496,1.0425347964034577
2020-05-13 00:00:00+00:00,0.0006507384493569869,0.04230579042819195,1.0432134346643267
2020-05-14 00:00:00+00:00,0.021672784711574657,0.06397857513976661,1.0660695581255455
2020-05-15 00:00:00+00:00,-0.01497277120837073,0.04900580393139588,1.0502264461645832
2020-05-16 00:00:00+00:00,0.01114140074200905,0.060147204673404925,1.0619928653525506
2020-05-17 00:00:00+00:00,-0.005261142607818589,0.054886062065586334,1.056420241477901
2020-05-18 00:00:00+00:00,0.0023400513015483693,0.05722611336713471,1.0588952136905478
2020-05-19 00:00:00+00:00,-0.0016403510972041427,0.05558576226993056,1.057159677598371
2020-05-20 00:00:00+00:00,0.003434409245891664,0.05902017151582223,1.0607966384005223
2020-05-21 00:00:00+00:00,-0.012328818057282082,0.04669135345854015,1.0477985597648491
2020-05-22 00:00:00+00:00,0.001568844710127661,0.048260198168667806,1.0494436831267326
2020-05-23 00:00:00+00:00,0.006095926658772336,0.05435612482744014,1.0558605533656948
2020-05-24 00:00:00+00:00,0.0018986417540767615,0.0562547665815169,1.0578671586082553
2020-05-25 00:00:00+00:00,0.006733911489343328,0.06298867807086023,1.0650147811411603
2020-05-26 00:00:00+00:00,0.00853436215303354,0.07152304022389376,1.0741428989090953
2020-05-27 00:00:00+00:00,0.007021327752423435,0.0785443679763172,1.081711347441054
2020-05-28 00:00:00+00:00,0.0031215027066661353,0.08166587068298334,1.0850931878058572
2020-05-29 00:00:00+00:00,-0.007869825503785385,0.07379604517919795,1.0765872079519165
2020-05-30 00:00:00+00:00,-0.004618490867832544,0.06917755431136541,1.0716264641564321
2020-05-31 00:00:00+00:00,-0.01658080071741532,0.05259675359395009,1.0540045358721777
2020-06-01 00:00:00+00:00,-0.004818400329096488,0.0477783532648536,1.0489381358436503
2020-06-02 00:00:00+00:00,0.0004153319941687209,0.04819368525902232,1.0493738838951594
2020-06-03 00:00:00+00:00,-0.0028254871482063628,0.04536819811081595,1.0464130763042188
2020-06-04 00:00:00+00:00,0.005836515720991042,0.051204713831807,1.0525383403867348
2020-06-05 00:00:00+00:00,-0.004240513078912287,0.04696420075289471,1.0480844877724773
2020-06-06 00:00:00+00:00,-0.010089254916224864,0.036874945836669844,1.0375632611193082
2020-06-07 00:00:00+00:00,-0.02329390941098273,0.013581036425687115,1.0136736776135948
2020-06-08 00:00:00+00:00,-0.0133479146100679,0.0002331218156192156,1.0002331489906213
2020-06-09 00:00:00+00:00,-0.0021140095833041476,-0.001880887767684932,0.9981208799932187
2020-06-10 00:00:00+00:00,-0.006383452212949044,-0.008264339980633976,0.9917697157962758
2020-06-11 00:00:00+00:00,0.005332666149251224,-0.002931673831382752,0.9970726193279383
2020-06-12 00:00:00+00:00,0.0012648866406991788,-0.001666787190683573,0.9983346011276351
2020-06-13 00:00:00+00:00,0.0025044384369354035,0.0008376512462518306,1.0008380021740353
2020-06-14 00:00:00+00:00,-0.00016518389592496947,0.0006724673503268611,1.000672693507187
2020-06-15 00:00:00+00:00,-0.004091496384227172,-0.0034190290339003106,0.9965868091902856
2020-06-16 00:00:00+00:00,-0.007731528264736721,-0.011150557298637032,0.9889113797408066
2020-06-17 00:00:00+00:00,-0.003046701110959473,-0.014197258409596505,0.9859030474132738
2020-06-18 00:00:00+00:00,0.0011555389773482757,-0.013041719432248229,0.9870429552895967
2020-06-19 00:00:00+00:00,0.0,-0.013041719432248229,0.9870429552895967
2020-06-20 00:00:00+00:00,0.0,-0.013041719432248229,0.9870429552895967
2020-06-21 00:00:00+00:00,0.0,-0.013041719432248229,0.9870429552895967
2020-06-22 00:00:00+00:00,0.0,-0.013041719432248229,0.9870429552895967
2020-06-23 00:00:00+00:00,0.0,-0.013041719432248229,0.9870429552895967
2020-06-24 00:00:00+00:00,0.0,-0.013041719432248229,0.9870429552895967
2020-06-25 00:00:00+00:00,0.004684182360450568,-0.00835753707179766,0.9916772900506315
2020-06-26 00:00:00+00:00,-0.00665221542828089,-0.01500975250007855,0.9851023323456418
2020-06-27 00:00:00+00:00,0.009150948447581249,-0.0058588040524973,0.9941583252711889
2020-06-28 00:00:00+00:00,-0.00022985831521247515,-0.006088662367709776,0.993929835974576
2020-06-29 00:00:00+00:00,-0.01948598858721459,-0.025574650954924366,0.9747496102604302
2020-06-30 00:00:00+00:00,0.007134320927474607,-0.01844033002744976,0.9817286525658514
2020-07-01 00:00:00+00:00,0.004841579064439906,-0.013598750963009852,0.9864932943447356
2020-07-02 00:00:00+00:00,0.004362172515797863,-0.009236578447211988,0.990805947710711
2020-07-03 00:00:00+00:00,-0.0032661411528061607,-0.012502719600018149,0.9875751146809294
2020-07-04 00:00:00+00:00,-0.00815221361733281,-0.020654933217350957,0.9795569188121107
2020-07-05 00:00:00+00:00,-0.010132644353768138,-0.030787577571119093,0.9696815333065112
2020-07-06 00:00:00+00:00,0.003727786407589905,-0.02705979116352919,0.9733030448630122
2020-07-07 00:00:00+00:00,-0.003942469391437489,-0.03100226055496668,0.9694733815256812
2020-07-08 00:00:00+00:00,0.012568169496600036,-0.018434091058366645,0.9817347775596696
2020-07-09 00:00:00+00:00,-0.002221748627357411,-0.020655839685724056,0.9795560308751466
2020-07-10 00:00:00+00:00,-0.0009028200136627104,-0.021558659699386768,0.97867206717607
2020-07-11 00:00:00+00:00,0.0018478600940109169,-0.01971079960537585,0.9804821881442111
2020-07-12 00:00:00+00:00,-0.007260481250586152,-0.026971280855962003,0.9733891960274459
2020-07-13 00:00:00+00:00,0.0028965283266465273,-0.024074752529315475,0.9762127326594157
2020-07-14 00:00:00+00:00,-0.0012500412498811723,-0.025324793779196646,0.9749931888737565
2020-07-15 00:00:00+00:00,0.001911452858405065,-0.02341334092079158,0.9768586246698759
2020-07-16 00:00:00+00:00,-0.0031833283964009737,-0.026596669317192553,0.9737539071602256
2020-07-17 00:00:00+00:00,-0.012987457647561575,-0.03958412696475413,0.9611890886685844
2020-07-18 00:00:00+00:00,-0.0006085267275086026,-0.04019265369226273,0.9606043573483024
2020-07-19 00:00:00+00:00,-0.003042340096603622,-0.04323499378886635,0.957686313286939
2020-07-20 00:00:00+00:00,-0.0009073657655659224,-0.04414235955443227,0.9568177356305191
2020-07-21 00:00:00+00:00,-0.00245574771572815,-0.04659810727016042,0.95447091544045
2020-07-22 00:00:00+00:00,-0.00033883562849408013,-0.0469369428986545,0.9541475614729535
2020-07-23 00:00:00+00:00,-0.009022031759980726,-0.055958974658635224,0.9455779277519392
2020-07-24 00:00:00+00:00,0.0012871890002738745,-0.05467178565836135,0.9467958489386606
2020-07-25 00:00:00+00:00,-0.007032595742666101,-0.06170438140102745,0.9401607747256776
2020-07-26 00:00:00+00:00,-0.006335084062707377,-0.06803946546373482,0.9342236032819311
2020-07-27 00:00:00+00:00,0.041501574079005114,-0.026537891384729707,0.9738111440837336
2020-07-28 00:00:00+00:00,-0.006493522743705904,-0.03303141412843561,0.9675081656858562
2020-07-29 00:00:00+00:00,0.002068277263746128,-0.030963136864689482,0.9695113116439703
2020-07-30 00:00:00+00:00,0.0024558801313210145,-0.02850725673336847,0.971895241335918
2020-07-31 00:00:00+00:00,-0.0016263216040133424,-0.03013357833738181,0.9703159117051451
2020-08-01 00:00:00+00:00,-0.02097665771133194,-0.05111023604871375,0.9501739213402851
2020-08-02 00:00:00+00:00,-0.020381926990286424,-0.07149216303900018,0.9310035738049703
2020-08-03 00:00:00+00:00,0.018708078769913133,-0.05278408426908704,0.9485848047540174
2020-08-04 00:00:00+00:00,0.003751359470366865,-0.04903272479872017,0.9521499702725361
2020-08-05 00:00:00+00:00,0.022122824689665806,-0.026909900109054367,0.9734489452170361
2020-08-06 00:00:00+00:00,-0.003717652951681003,-0.03062755306073537,0.9698367185354957
2020-08-07 00:00:00+00:00,-0.004973643417491942,-0.035601196478227314,0.9650250721498519
2020-08-08 00:00:00+00:00,0.004668843304077512,-0.0309323531741498,0.969541157239539
2020-08-09 00:00:00+00:00,-0.005839611521907151,-0.03677196469605695,0.9638959125870127
2020-08-10 00:00:00+00:00,-0.004964150645697652,-0.0417361153417546,0.9591228449852723
2020-08-11 00:00:00+00:00,-0.0033703675379396177,-0.04510648287969422,0.9558956898878999
2020-08-12 00:00:00+00:00,-0.005462450189131085,-0.0505689330688253,0.9506883925451549
2020-08-13 00:00:00+00:00,-0.0002691027959619754,-0.05083803586478728,0.9504325940602198
2020-08-14 00:00:00+00:00,0.0047304295311629205,-0.04610760633362436,0.9549391991557817
2020-08-15 00:00:00+00:00,-0.0027700832845070737,-0.04887768961813144,0.9522975984586104
